season,episode,feature,artist,artist_name,artist_relationship
19,8,TREES,BOB_ROSS,Bob Ross,Himself
19,8,WATERFALL,BOB_ROSS,Bob Ross,Himself
19,9,BEACH,BOB_ROSS,Bob Ross,Himself
19,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
19,9,CUMULUS,BOB_ROSS,Bob Ross,Himself
19,9,OCEAN,BOB_ROSS,Bob Ross,Himself
19,9,ROCKS,BOB_ROSS,Bob Ross,Himself
19,9,SUN,BOB_ROSS,Bob Ross,Himself
19,9,WAVES,BOB_ROSS,Bob Ross,Himself
19,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,10,PATH,BOB_ROSS,Bob Ross,Himself
19,10,TREE,BOB_ROSS,Bob Ross,Himself
19,10,TREES,BOB_ROSS,Bob Ross,Himself
19,11,CLOUDS,BOB_ROSS,Bob Ross,Himself
19,11,CUMULUS,BOB_ROSS,Bob Ross,Himself
19,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,11,LAKE,BOB_ROSS,Bob Ross,Himself
19,11,ROCKS,BOB_ROSS,Bob Ross,Himself
19,11,SNOW,BOB_ROSS,Bob Ross,Himself
19,11,TREE,BOB_ROSS,Bob Ross,Himself
19,11,TREES,BOB_ROSS,Bob Ross,Himself
19,11,WINTER,BOB_ROSS,Bob Ross,Himself
19,12,BARN,BOB_ROSS,Bob Ross,Himself
19,12,CONIFER,BOB_ROSS,Bob Ross,Himself
19,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,12,FENCE,BOB_ROSS,Bob Ross,Himself
19,12,MOON,BOB_ROSS,Bob Ross,Himself
19,12,NIGHT,BOB_ROSS,Bob Ross,Himself
19,12,SNOW,BOB_ROSS,Bob Ross,Himself
19,12,STRUCTURE,BOB_ROSS,Bob Ross,Himself
19,12,TREE,BOB_ROSS,Bob Ross,Himself
19,12,TREES,BOB_ROSS,Bob Ross,Himself
19,12,WINTER,BOB_ROSS,Bob Ross,Himself
19,13,BUSHES,BOB_ROSS,Bob Ross,Himself
19,13,CLOUDS,BOB_ROSS,Bob Ross,Himself
19,13,CONIFER,BOB_ROSS,Bob Ross,Himself
19,13,CUMULUS,BOB_ROSS,Bob Ross,Himself
19,13,GRASS,BOB_ROSS,Bob Ross,Himself
19,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
19,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
19,13,RIVER,BOB_ROSS,Bob Ross,Himself
19,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
19,13,TREE,BOB_ROSS,Bob Ross,Himself
19,13,TREES,BOB_ROSS,Bob Ross,Himself
19,13,WATERFALL,BOB_ROSS,Bob Ross,Himself
20,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
20,1,CONIFER,BOB_ROSS,Bob Ross,Himself
20,1,CUMULUS,BOB_ROSS,Bob Ross,Himself
20,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,1,LAKE,BOB_ROSS,Bob Ross,Himself
20,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,1,TREE,BOB_ROSS,Bob Ross,Himself
20,1,TREES,BOB_ROSS,Bob Ross,Himself
20,2,BARN,BOB_ROSS,Bob Ross,Himself
20,2,CONIFER,BOB_ROSS,Bob Ross,Himself
20,2,FENCE,BOB_ROSS,Bob Ross,Himself
20,2,GRASS,BOB_ROSS,Bob Ross,Himself
20,2,PATH,BOB_ROSS,Bob Ross,Himself
20,2,STRUCTURE,BOB_ROSS,Bob Ross,Himself
20,2,SUN,BOB_ROSS,Bob Ross,Himself
20,2,TREE,BOB_ROSS,Bob Ross,Himself
20,2,TREES,BOB_ROSS,Bob Ross,Himself
20,3,CONIFER,BOB_ROSS,Bob Ross,Himself
20,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
20,3,SNOW,BOB_ROSS,Bob Ross,Himself
20,3,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,3,TREE,BOB_ROSS,Bob Ross,Himself
20,3,TREES,BOB_ROSS,Bob Ross,Himself
20,3,WINTER,BOB_ROSS,Bob Ross,Himself
20,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,4,FOG,BOB_ROSS,Bob Ross,Himself
20,4,FRAMED,BOB_ROSS,Bob Ross,Himself
20,4,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
20,4,RIVER,BOB_ROSS,Bob Ross,Himself
20,4,ROCKS,BOB_ROSS,Bob Ross,Himself
20,4,TREE,BOB_ROSS,Bob Ross,Himself
20,4,TREES,BOB_ROSS,Bob Ross,Himself
20,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
20,5,CONIFER,BOB_ROSS,Bob Ross,Himself
20,5,CUMULUS,BOB_ROSS,Bob Ross,Himself
20,5,LAKE,BOB_ROSS,Bob Ross,Himself
20,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
20,5,ROCKS,BOB_ROSS,Bob Ross,Himself
20,5,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,5,TREE,BOB_ROSS,Bob Ross,Himself
20,5,TREES,BOB_ROSS,Bob Ross,Himself
20,6,BEACH,BOB_ROSS,Bob Ross,Himself
20,6,CLIFF,BOB_ROSS,Bob Ross,Himself
20,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
20,6,OCEAN,BOB_ROSS,Bob Ross,Himself
20,6,ROCKS,BOB_ROSS,Bob Ross,Himself
20,6,WAVES,BOB_ROSS,Bob Ross,Himself
20,7,CIRRUS,BOB_ROSS,Bob Ross,Himself
20,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
20,7,CONIFER,BOB_ROSS,Bob Ross,Himself
20,7,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,7,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
20,7,RIVER,BOB_ROSS,Bob Ross,Himself
20,7,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,7,TREE,BOB_ROSS,Bob Ross,Himself
20,7,TREES,BOB_ROSS,Bob Ross,Himself
20,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,8,GRASS,BOB_ROSS,Bob Ross,Himself
20,8,RIVER,BOB_ROSS,Bob Ross,Himself
20,8,TREE,BOB_ROSS,Bob Ross,Himself
20,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
20,9,CONIFER,BOB_ROSS,Bob Ross,Himself
20,9,CUMULUS,BOB_ROSS,Bob Ross,Himself
20,9,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,9,RIVER,BOB_ROSS,Bob Ross,Himself
20,9,SNOW,BOB_ROSS,Bob Ross,Himself
20,9,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,9,TREE,BOB_ROSS,Bob Ross,Himself
20,9,TREES,BOB_ROSS,Bob Ross,Himself
20,9,WINTER,BOB_ROSS,Bob Ross,Himself
20,10,BRIDGE,BOB_ROSS,Bob Ross,Himself
20,10,BUSHES,BOB_ROSS,Bob Ross,Himself
20,10,CABIN,BOB_ROSS,Bob Ross,Himself
20,10,CONIFER,BOB_ROSS,Bob Ross,Himself
20,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,10,PATH,BOB_ROSS,Bob Ross,Himself
20,10,STRUCTURE,BOB_ROSS,Bob Ross,Himself
20,10,TREE,BOB_ROSS,Bob Ross,Himself
20,10,TREES,BOB_ROSS,Bob Ross,Himself
20,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,11,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,11,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
20,11,RIVER,BOB_ROSS,Bob Ross,Himself
20,11,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,11,TREE,BOB_ROSS,Bob Ross,Himself
20,11,TREES,BOB_ROSS,Bob Ross,Himself
20,12,CABIN,BOB_ROSS,Bob Ross,Himself
20,12,CONIFER,BOB_ROSS,Bob Ross,Himself
20,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
20,12,PATH,BOB_ROSS,Bob Ross,Himself
20,12,RIVER,BOB_ROSS,Bob Ross,Himself
20,12,SUN,BOB_ROSS,Bob Ross,Himself
20,12,TREE,BOB_ROSS,Bob Ross,Himself
20,12,TREES,BOB_ROSS,Bob Ross,Himself
20,13,BUSHES,BOB_ROSS,Bob Ross,Himself
20,13,CONIFER,BOB_ROSS,Bob Ross,Himself
20,13,FOG,BOB_ROSS,Bob Ross,Himself
20,13,LAKE,BOB_ROSS,Bob Ross,Himself
20,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
20,13,SNOW,BOB_ROSS,Bob Ross,Himself
20,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
20,13,TREE,BOB_ROSS,Bob Ross,Himself
20,13,TREES,BOB_ROSS,Bob Ross,Himself
20,13,WINTER,BOB_ROSS,Bob Ross,Himself
21,1,CONIFER,BOB_ROSS,Bob Ross,Himself
21,1,LAKE,BOB_ROSS,Bob Ross,Himself
21,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,1,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
21,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,1,TREE,BOB_ROSS,Bob Ross,Himself
21,1,TREES,BOB_ROSS,Bob Ross,Himself
21,2,CONIFER,BOB_ROSS,Bob Ross,Himself
21,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
21,2,FOG,BOB_ROSS,Bob Ross,Himself
21,2,RIVER,BOB_ROSS,Bob Ross,Himself
21,2,SUN,BOB_ROSS,Bob Ross,Himself
21,2,TREE,BOB_ROSS,Bob Ross,Himself
21,2,TREES,BOB_ROSS,Bob Ross,Himself
21,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
21,3,CONIFER,BOB_ROSS,Bob Ross,Himself
21,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
21,3,RIVER,BOB_ROSS,Bob Ross,Himself
21,3,ROCKS,BOB_ROSS,Bob Ross,Himself
21,3,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,3,TREE,BOB_ROSS,Bob Ross,Himself
21,3,TREES,BOB_ROSS,Bob Ross,Himself
21,3,WATERFALL,BOB_ROSS,Bob Ross,Himself
21,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
21,4,FLOWERS,BOB_ROSS,Bob Ross,Himself
21,4,RIVER,BOB_ROSS,Bob Ross,Himself
21,4,TREE,BOB_ROSS,Bob Ross,Himself
21,4,TREES,BOB_ROSS,Bob Ross,Himself
21,4,WATERFALL,BOB_ROSS,Bob Ross,Himself
21,5,CABIN,BOB_ROSS,Bob Ross,Himself
21,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
21,5,FRAMED,BOB_ROSS,Bob Ross,Himself
21,5,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
21,5,PATH,BOB_ROSS,Bob Ross,Himself
21,5,STRUCTURE,BOB_ROSS,Bob Ross,Himself
21,5,TREE,BOB_ROSS,Bob Ross,Himself
21,5,TREES,BOB_ROSS,Bob Ross,Himself
21,6,CONIFER,BOB_ROSS,Bob Ross,Himself
21,6,LAKE,BOB_ROSS,Bob Ross,Himself
21,6,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,6,SNOW,BOB_ROSS,Bob Ross,Himself
21,6,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,6,TREE,BOB_ROSS,Bob Ross,Himself
21,6,TREES,BOB_ROSS,Bob Ross,Himself
21,6,WINTER,BOB_ROSS,Bob Ross,Himself
21,7,CABIN,BOB_ROSS,Bob Ross,Himself
21,7,CONIFER,BOB_ROSS,Bob Ross,Himself
21,7,LAKE,BOB_ROSS,Bob Ross,Himself
21,7,ROCKS,BOB_ROSS,Bob Ross,Himself
21,7,STRUCTURE,BOB_ROSS,Bob Ross,Himself
21,7,TREE,BOB_ROSS,Bob Ross,Himself
21,7,TREES,BOB_ROSS,Bob Ross,Himself
21,8,BEACH,BOB_ROSS,Bob Ross,Himself
21,8,CLIFF,BOB_ROSS,Bob Ross,Himself
21,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
21,8,CUMULUS,BOB_ROSS,Bob Ross,Himself
21,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
21,8,OCEAN,BOB_ROSS,Bob Ross,Himself
21,8,ROCKS,BOB_ROSS,Bob Ross,Himself
21,8,SUN,BOB_ROSS,Bob Ross,Himself
21,8,TREE,BOB_ROSS,Bob Ross,Himself
21,8,WAVES,BOB_ROSS,Bob Ross,Himself
21,9,BUSHES,BOB_ROSS,Bob Ross,Himself
21,9,CONIFER,BOB_ROSS,Bob Ross,Himself
21,9,TREE,BOB_ROSS,Bob Ross,Himself
21,9,TREES,BOB_ROSS,Bob Ross,Himself
21,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
21,10,CONIFER,BOB_ROSS,Bob Ross,Himself
21,10,CUMULUS,BOB_ROSS,Bob Ross,Himself
21,10,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,10,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
21,10,RIVER,BOB_ROSS,Bob Ross,Himself
21,10,SNOW,BOB_ROSS,Bob Ross,Himself
21,10,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,10,TREE,BOB_ROSS,Bob Ross,Himself
21,10,TREES,BOB_ROSS,Bob Ross,Himself
21,10,WINTER,BOB_ROSS,Bob Ross,Himself
21,11,CACTUS,BOB_ROSS,Bob Ross,Himself
21,11,CLOUDS,BOB_ROSS,Bob Ross,Himself
21,11,FRAMED,BOB_ROSS,Bob Ross,Himself
21,11,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,11,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
21,11,PATH,BOB_ROSS,Bob Ross,Himself
21,12,CONIFER,BOB_ROSS,Bob Ross,Himself
21,12,GRASS,BOB_ROSS,Bob Ross,Himself
21,12,LAKE,BOB_ROSS,Bob Ross,Himself
21,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,12,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
21,12,TREE,BOB_ROSS,Bob Ross,Himself
21,12,TREES,BOB_ROSS,Bob Ross,Himself
21,13,BEACH,BOB_ROSS,Bob Ross,Himself
21,13,FLORIDA_FRAME,BOB_ROSS,Bob Ross,Himself
21,13,OCEAN,BOB_ROSS,Bob Ross,Himself
21,13,PALM_TREES,BOB_ROSS,Bob Ross,Himself
21,13,WAVES,BOB_ROSS,Bob Ross,Himself
22,1,BUSHES,BOB_ROSS,Bob Ross,Himself
22,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
22,1,CUMULUS,BOB_ROSS,Bob Ross,Himself
22,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
22,1,FLOWERS,BOB_ROSS,Bob Ross,Himself
22,1,RIVER,BOB_ROSS,Bob Ross,Himself
22,1,TREE,BOB_ROSS,Bob Ross,Himself
22,1,TREES,BOB_ROSS,Bob Ross,Himself
22,2,BUSHES,BOB_ROSS,Bob Ross,Himself
22,2,CONIFER,BOB_ROSS,Bob Ross,Himself
22,2,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,2,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
22,2,RIVER,BOB_ROSS,Bob Ross,Himself
22,2,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,2,TREE,BOB_ROSS,Bob Ross,Himself
22,2,TREES,BOB_ROSS,Bob Ross,Himself
22,2,WATERFALL,BOB_ROSS,Bob Ross,Himself
22,3,CONIFER,BOB_ROSS,Bob Ross,Himself
22,3,FLOWERS,BOB_ROSS,Bob Ross,Himself
22,3,RIVER,BOB_ROSS,Bob Ross,Himself
22,3,ROCKS,BOB_ROSS,Bob Ross,Himself
22,3,TREE,BOB_ROSS,Bob Ross,Himself
22,3,TREES,BOB_ROSS,Bob Ross,Himself
22,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
22,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
22,4,FRAMED,BOB_ROSS,Bob Ross,Himself
22,4,GRASS,BOB_ROSS,Bob Ross,Himself
22,4,HILLS,BOB_ROSS,Bob Ross,Himself
22,4,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
22,4,RIVER,BOB_ROSS,Bob Ross,Himself
22,4,TREE,BOB_ROSS,Bob Ross,Himself
22,4,TREES,BOB_ROSS,Bob Ross,Himself
22,5,BARN,BOB_ROSS,Bob Ross,Himself
22,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
22,5,SNOW,BOB_ROSS,Bob Ross,Himself
22,5,STRUCTURE,BOB_ROSS,Bob Ross,Himself
22,5,TREE,BOB_ROSS,Bob Ross,Himself
22,5,WINTER,BOB_ROSS,Bob Ross,Himself
22,6,BUSHES,BOB_ROSS,Bob Ross,Himself
22,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
22,6,GRASS,BOB_ROSS,Bob Ross,Himself
22,6,RIVER,BOB_ROSS,Bob Ross,Himself
22,6,TREE,BOB_ROSS,Bob Ross,Himself
22,6,TREES,BOB_ROSS,Bob Ross,Himself
22,6,WATERFALL,BOB_ROSS,Bob Ross,Himself
22,7,CONIFER,BOB_ROSS,Bob Ross,Himself
22,7,FRAMED,BOB_ROSS,Bob Ross,Himself
22,7,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,7,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
22,7,RECTANGLE_3D_FRAME,BOB_ROSS,Bob Ross,Himself
22,7,RIVER,BOB_ROSS,Bob Ross,Himself
22,7,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,7,TREE,BOB_ROSS,Bob Ross,Himself
22,7,TREES,BOB_ROSS,Bob Ross,Himself
22,8,CABIN,BOB_ROSS,Bob Ross,Himself
22,8,CLIFF,BOB_ROSS,Bob Ross,Himself
22,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
22,8,GRASS,BOB_ROSS,Bob Ross,Himself
22,8,RIVER,BOB_ROSS,Bob Ross,Himself
22,8,TREE,BOB_ROSS,Bob Ross,Himself
22,8,TREES,BOB_ROSS,Bob Ross,Himself
22,8,WATERFALL,BOB_ROSS,Bob Ross,Himself
22,9,CABIN,BOB_ROSS,Bob Ross,Himself
22,9,CONIFER,BOB_ROSS,Bob Ross,Himself
22,9,FRAMED,BOB_ROSS,Bob Ross,Himself
22,9,LAKE,BOB_ROSS,Bob Ross,Himself
22,9,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,9,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
22,9,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
22,9,PATH,BOB_ROSS,Bob Ross,Himself
22,9,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,9,STRUCTURE,BOB_ROSS,Bob Ross,Himself
22,9,TREE,BOB_ROSS,Bob Ross,Himself
22,9,TREES,BOB_ROSS,Bob Ross,Himself
22,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
22,10,CONIFER,BOB_ROSS,Bob Ross,Himself
22,10,CUMULUS,BOB_ROSS,Bob Ross,Himself
22,10,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
22,10,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
22,10,SNOW,BOB_ROSS,Bob Ross,Himself
22,10,TREE,BOB_ROSS,Bob Ross,Himself
22,10,TREES,BOB_ROSS,Bob Ross,Himself
22,10,WINTER,BOB_ROSS,Bob Ross,Himself
22,11,BEACH,BOB_ROSS,Bob Ross,Himself
22,11,CLOUDS,BOB_ROSS,Bob Ross,Himself
22,11,FRAMED,BOB_ROSS,Bob Ross,Himself
22,11,OCEAN,BOB_ROSS,Bob Ross,Himself
22,11,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
22,11,SUN,BOB_ROSS,Bob Ross,Himself
22,11,WAVES,BOB_ROSS,Bob Ross,Himself
22,12,CONIFER,BOB_ROSS,Bob Ross,Himself
22,12,RIVER,BOB_ROSS,Bob Ross,Himself
22,12,ROCKS,BOB_ROSS,Bob Ross,Himself
22,12,TREE,BOB_ROSS,Bob Ross,Himself
22,12,TREES,BOB_ROSS,Bob Ross,Himself
22,13,CONIFER,BOB_ROSS,Bob Ross,Himself
22,13,GRASS,BOB_ROSS,Bob Ross,Himself
22,13,RIVER,BOB_ROSS,Bob Ross,Himself
22,13,TREE,BOB_ROSS,Bob Ross,Himself
22,13,TREES,BOB_ROSS,Bob Ross,Himself
23,1,CABIN,BOB_ROSS,Bob Ross,Himself
23,1,CONIFER,BOB_ROSS,Bob Ross,Himself
23,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,1,FENCE,BOB_ROSS,Bob Ross,Himself
23,1,HILLS,BOB_ROSS,Bob Ross,Himself
23,1,SNOW,BOB_ROSS,Bob Ross,Himself
23,1,TREE,BOB_ROSS,Bob Ross,Himself
23,1,TREES,BOB_ROSS,Bob Ross,Himself
23,1,WINTER,BOB_ROSS,Bob Ross,Himself
23,2,BUSHES,BOB_ROSS,Bob Ross,Himself
23,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,2,GRASS,BOB_ROSS,Bob Ross,Himself
23,2,PATH,BOB_ROSS,Bob Ross,Himself
23,2,TREE,BOB_ROSS,Bob Ross,Himself
23,2,TREES,BOB_ROSS,Bob Ross,Himself
23,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
23,3,CONIFER,BOB_ROSS,Bob Ross,Himself
23,3,CUMULUS,BOB_ROSS,Bob Ross,Himself
23,3,GRASS,BOB_ROSS,Bob Ross,Himself
23,3,LAKE,BOB_ROSS,Bob Ross,Himself
23,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
23,3,TREE,BOB_ROSS,Bob Ross,Himself
23,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
23,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,4,FRAMED,BOB_ROSS,Bob Ross,Himself
23,4,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
23,4,RIVER,BOB_ROSS,Bob Ross,Himself
23,4,SNOW,BOB_ROSS,Bob Ross,Himself
23,4,SUN,BOB_ROSS,Bob Ross,Himself
23,4,TREE,BOB_ROSS,Bob Ross,Himself
23,4,TREES,BOB_ROSS,Bob Ross,Himself
23,5,BUSHES,BOB_ROSS,Bob Ross,Himself
23,5,CONIFER,BOB_ROSS,Bob Ross,Himself
23,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,5,HILLS,BOB_ROSS,Bob Ross,Himself
23,5,LAKE,BOB_ROSS,Bob Ross,Himself
23,5,ROCKS,BOB_ROSS,Bob Ross,Himself
23,5,TREE,BOB_ROSS,Bob Ross,Himself
23,5,TREES,BOB_ROSS,Bob Ross,Himself
23,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,6,GRASS,BOB_ROSS,Bob Ross,Himself
23,6,RIVER,BOB_ROSS,Bob Ross,Himself
23,6,TREE,BOB_ROSS,Bob Ross,Himself
23,6,TREES,BOB_ROSS,Bob Ross,Himself
23,6,WATERFALL,BOB_ROSS,Bob Ross,Himself
23,7,BUSHES,BOB_ROSS,Bob Ross,Himself
23,7,CONIFER,BOB_ROSS,Bob Ross,Himself
23,7,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,7,LAKE,BOB_ROSS,Bob Ross,Himself
23,7,PATH,BOB_ROSS,Bob Ross,Himself
23,7,TREE,BOB_ROSS,Bob Ross,Himself
23,7,TREES,BOB_ROSS,Bob Ross,Himself
23,8,CONIFER,BOB_ROSS,Bob Ross,Himself
23,8,GRASS,BOB_ROSS,Bob Ross,Himself
23,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,8,RIVER,BOB_ROSS,Bob Ross,Himself
23,8,ROCKS,BOB_ROSS,Bob Ross,Himself
23,8,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,8,TREE,BOB_ROSS,Bob Ross,Himself
23,8,WATERFALL,BOB_ROSS,Bob Ross,Himself
23,9,BUSHES,BOB_ROSS,Bob Ross,Himself
23,9,CABIN,BOB_ROSS,Bob Ross,Himself
23,9,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,9,FRAMED,BOB_ROSS,Bob Ross,Himself
23,9,GRASS,BOB_ROSS,Bob Ross,Himself
23,9,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
23,9,RIVER,BOB_ROSS,Bob Ross,Himself
23,9,STRUCTURE,BOB_ROSS,Bob Ross,Himself
23,9,TREE,BOB_ROSS,Bob Ross,Himself
23,9,TREES,BOB_ROSS,Bob Ross,Himself
23,10,CONIFER,BOB_ROSS,Bob Ross,Himself
23,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,10,GRASS,BOB_ROSS,Bob Ross,Himself
23,10,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,10,RIVER,BOB_ROSS,Bob Ross,Himself
23,10,TREE,BOB_ROSS,Bob Ross,Himself
23,10,TREES,BOB_ROSS,Bob Ross,Himself
23,10,WATERFALL,BOB_ROSS,Bob Ross,Himself
23,11,CABIN,BOB_ROSS,Bob Ross,Himself
23,11,CONIFER,BOB_ROSS,Bob Ross,Himself
23,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,11,LAKE,BOB_ROSS,Bob Ross,Himself
23,11,SNOW,BOB_ROSS,Bob Ross,Himself
23,11,STRUCTURE,BOB_ROSS,Bob Ross,Himself
23,11,TREE,BOB_ROSS,Bob Ross,Himself
23,11,TREES,BOB_ROSS,Bob Ross,Himself
23,11,WINTER,BOB_ROSS,Bob Ross,Himself
23,12,BEACH,BOB_ROSS,Bob Ross,Himself
23,12,CLIFF,BOB_ROSS,Bob Ross,Himself
23,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
23,12,OCEAN,BOB_ROSS,Bob Ross,Himself
23,12,ROCKS,BOB_ROSS,Bob Ross,Himself
23,12,SUN,BOB_ROSS,Bob Ross,Himself
23,12,WAVES,BOB_ROSS,Bob Ross,Himself
23,13,BUSHES,BOB_ROSS,Bob Ross,Himself
23,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
23,13,FRAMED,BOB_ROSS,Bob Ross,Himself
23,13,LAKE,BOB_ROSS,Bob Ross,Himself
23,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
23,13,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
23,13,SNOW,BOB_ROSS,Bob Ross,Himself
23,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
23,13,TREE,BOB_ROSS,Bob Ross,Himself
23,13,WINTER,BOB_ROSS,Bob Ross,Himself
24,1,BUSHES,BOB_ROSS,Bob Ross,Himself
24,1,CONIFER,BOB_ROSS,Bob Ross,Himself
24,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
24,1,RIVER,BOB_ROSS,Bob Ross,Himself
24,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
